
code	|	name	|	preferred name	|	taxid
3	|	Tauritermes taurocephalus	|	 	|	 
3	|	Tauritermes triceromegas	|	 	|	 
3	|	Tauritermes vitulus	|	 	|	 
3	|	Tenuirostritermes briciae	|	 	|	 
3	|	Tenuirostritermes cinereus	|	 	|	 
3	|	Tenuirostritermes incisus	|	 	|	 
3	|	Tenuirostritermes strenuus	|	 	|	 
3	|	Tenuirostritermes tenuirostris	|	 	|	 
3	|	Termes amaralii	|	 	|	 
3	|	Termes ayri	|	 	|	 
3	|	Termes baculi	|	 	|	 
3	|	Termes baculiformis	|	 	|	 
3	|	Termes bolivianus	|	 	|	 
3	|	Termes boultoni	|	 	|	 
3	|	Termes brevicornis	|	 	|	 
3	|	Termes capensis	|	 	|	 
1	|	Termes comis	|	 	|	187521
1	|	Termes fatalis	|	 	|	187523
1	|	Termes hispaniolae	|	 	|	488279
1	|	Termes hospes	|	 	|	187522
3	|	Termes huayangensis	|	 	|	 
3	|	Termes laticornis	|	 	|	 
3	|	Termes major	|	 	|	 
3	|	Termes marjoriae	|	 	|	 
3	|	Termes medioculatus	|	 	|	 
3	|	Termes melindae	|	 	|	 
3	|	Termes nigritus	|	 	|	 
3	|	Termes panamaensis	|	 	|	 
1	|	Termes propinquus	|	 	|	229703
3	|	Termes riograndensis	|	 	|	 
1	|	Termes rostratus	|	 	|	1934608
3	|	Termes splendens	|	 	|	 
1	|	Termitogeton planus	|	 	|	127398
3	|	Termitogeton umbilicatus	|	 	|	 
3	|	Tetimatermes oliveirae	|	 	|	 
3	|	Thoracotermes brevinotus	|	 	|	 
3	|	Thoracotermes grevillensis	|	 	|	 
3	|	Thoracotermes lusingensis	|	 	|	 
1	|	Thoracotermes macrothorax	|	 	|	377994
3	|	Tiunatermes mariuzani	|	 	|	 
3	|	Tonsuritermes mathewsi	|	 	|	 
3	|	Tonsuritermes tucki	|	 	|	 
3	|	Trapellitermes loxomastax	|	 	|	 
1	|	Triangularitermes triangulariceps	|	 	|	2358287
1	|	Trichotermes ducis	|	 	|	1934611
3	|	Trichotermes machadoi	|	 	|	 
3	|	Trichotermes villifrons	|	 	|	 
3	|	Trinervitermes arabiae	|	 	|	 
1	|	Trinervitermes bettonianus	|	 	|	2022706
1	|	Trinervitermes biformis	|	 	|	1882578
3	|	Trinervitermes dispar	|	 	|	 
3	|	Trinervitermes disparatus	|	 	|	 
3	|	Trinervitermes fletcheri	|	 	|	 
1	|	Trinervitermes geminatus	|	 	|	377995
3	|	Trinervitermes gratiosus	|	 	|	 
3	|	Trinervitermes indicus	|	 	|	 
3	|	Trinervitermes nigrirostris	|	 	|	 
1	|	Trinervitermes occidentalis	|	 	|	1042815
1	|	Trinervitermes oeconomus	|	 	|	1042816
3	|	Trinervitermes rabidus	|	 	|	 
1	|	Trinervitermes rapulum	|	 	|	377996
3	|	Trinervitermes rhodesiensis	|	 	|	 
3	|	Trinervitermes saudiensis	|	 	|	 
3	|	Trinervitermes sensarmai	|	 	|	 
3	|	Trinervitermes sudanicus	|	 	|	 
1	|	Trinervitermes togoensis	|	 	|	1042817
1	|	Trinervitermes trinervius	|	 	|	2589826
1	|	Trinervitermes trinervoides	|	 	|	70855
1	|	Tuberculitermes bycanistes	|	 	|	377997
3	|	Tuberculitermes flexuosus	|	 	|	 
3	|	Tuberculitermes guineensis	|	 	|	 
1	|	Tumulitermes apiocephalus	|	 	|	377998
1	|	Tumulitermes comatus	|	Nasutitermes comatus	|	286183
3	|	Tumulitermes curtus	|	 	|	 
1	|	Tumulitermes dalbiensis	|	 	|	1962920
1	|	Tumulitermes hastilis	|	 	|	377999
1	|	Tumulitermes kershawi	|	 	|	1962921
1	|	Tumulitermes marcidus	|	 	|	1962922
3	|	Tumulitermes mareebensis	|	 	|	 
3	|	Tumulitermes nichollsi	|	 	|	 
1	|	Tumulitermes pastinator	|	 	|	286182
1	|	Tumulitermes peracutus	|	 	|	1962923
1	|	Tumulitermes petilus	|	 	|	1962924
3	|	Tumulitermes pulleinei	|	 	|	 
1	|	Tumulitermes recalvus	|	 	|	1934613
1	|	Tumulitermes subaquilus	|	 	|	1962926
1	|	Tumulitermes tumuli	|	 	|	427704
1	|	Tumulitermes westraliensis	|	 	|	378000
3	|	Uncitermes almeriae	|	 	|	 
1	|	Uncitermes teevani	|	 	|	1354332
1	|	Unguitermes acutifrons	|	 	|	378001
3	|	Unguitermes bidentatus	|	 	|	 
3	|	Unguitermes bouilloni	|	 	|	 
3	|	Unguitermes magnus	|	 	|	 
3	|	Unguitermes proclivifrons	|	 	|	 
1	|	Unguitermes trispinosus	|	 	|	378002
3	|	Unguitermes unidentatus	|	 	|	 
3	|	Unicornitermes gaerdesi	|	 	|	 
3	|	Velocitermes aporeticus	|	 	|	 
1	|	Velocitermes barrocoloradensis	|	 	|	2728624
3	|	Velocitermes beebei	|	 	|	 
3	|	Velocitermes glabrinotus	|	 	|	 
1	|	Velocitermes heteropterus	|	 	|	1056658
3	|	Velocitermes laticephalus	|	 	|	 
3	|	Velocitermes melanocephalus	|	 	|	 
3	|	Velocitermes paucipilis	|	 	|	 
3	|	Velocitermes uniformis	|	 	|	 
1	|	Velocitermes velox	|	 	|	378003
3	|	Verrucositermes hirtus	|	 	|	 
1	|	Verrucositermes tuberosus	|	 	|	378004
3	|	Xiaitermes tiantaiensis	|	 	|	 
3	|	Xiaitermes yinxianensis	|	 	|	 
3	|	Xylochomitermes aspinosus	|	 	|	 
3	|	Xylochomitermes melvillensis	|	 	|	 
1	|	Xylochomitermes occidualis	|	 	|	378005
3	|	Xylochomitermes punctillus	|	 	|	 
3	|	Xylochomitermes reductus	|	 	|	 
3	|	Xylochomitermes tomentosus	|	 	|	 
1	|	Zootermopsis angusticollis	|	 	|	7503
1	|	Zootermopsis laticeps	|	 	|	2075532
1	|	Zootermopsis nevadensis	|	 	|	136037
